M,N,Network,Layer,Recovery_Cycles,Sysarr_cycles,Recovery_sysarr_number,IBUF Read,WBUF Read,OBUF Write,best_tiling
16,64,DVS128Gesture,conv2/Convolution,30663168,30663168,256,447722496,3922329600,8388608,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,128,DVS128Gesture,conv2/Convolution,30679552,30679552,256,447722496,3922329600,16777216,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,256,DVS128Gesture,conv2/Convolution,30712320,30712320,256,447722496,3922329600,33554432,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,512,DVS128Gesture,conv2/Convolution,30777856,30777856,256,447722496,3922329600,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,1,DVS128Gesture,conv2/Convolution,490381188,490381188,4092,475232256,1.25505E+11,4190208,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,2,DVS128Gesture,conv2/Convolution,245312480,245312480,2047,475232256,62783225856,4192256,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,4,DVS128Gesture,conv2/Convolution,122718208,122718208,1024,475232256,31406948352,4194304,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,8,DVS128Gesture,conv2/Convolution,61361152,61361152,512,475232256,15703474176,4194304,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,16,DVS128Gesture,conv2/Convolution,30682624,30682624,256,475232256,7851737088,4194304,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,32,DVS128Gesture,conv2/Convolution,30686720,30686720,256,475232256,7851737088,8388608,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,64,DVS128Gesture,conv2/Convolution,30694912,30694912,256,475232256,7851737088,16777216,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,128,DVS128Gesture,conv2/Convolution,30711296,30711296,256,475232256,7851737088,33554432,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,256,DVS128Gesture,conv2/Convolution,30744064,30744064,256,475232256,7851737088,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
32,512,DVS128Gesture,conv2/Convolution,30809600,30809600,256,475232256,7851737088,134217728,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,1,DVS128Gesture,conv2/Convolution,490512132,490512132,4092,475232256,2.5101E+11,8380416,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,2,DVS128Gesture,conv2/Convolution,245377984,245377984,2047,475232256,1.25566E+11,8384512,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,4,DVS128Gesture,conv2/Convolution,122750976,122750976,1024,475232256,62813896704,8388608,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,8,DVS128Gesture,conv2/Convolution,61377536,61377536,512,475232256,31406948352,8388608,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,16,DVS128Gesture,conv2/Convolution,30690816,30690816,256,475232256,15703474176,8388608,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,32,DVS128Gesture,conv2/Convolution,30694912,30694912,256,475232256,15703474176,16777216,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,64,DVS128Gesture,conv2/Convolution,30703104,30703104,256,475232256,15703474176,33554432,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,128,DVS128Gesture,conv2/Convolution,30719488,30719488,256,475232256,15703474176,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,256,DVS128Gesture,conv2/Convolution,30752256,30752256,256,475232256,15703474176,134217728,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
64,512,DVS128Gesture,conv2/Convolution,30817792,30817792,256,475232256,15703474176,268435456,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,1,DVS128Gesture,conv2/Convolution,490774020,490774020,4092,475232256,5.0202E+11,16760832,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,2,DVS128Gesture,conv2/Convolution,245508992,245508992,2047,475232256,2.51133E+11,16769024,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,4,DVS128Gesture,conv2/Convolution,122816512,122816512,1024,475232256,1.25628E+11,16777216,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,8,DVS128Gesture,conv2/Convolution,61410304,61410304,512,475232256,62813896704,16777216,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,16,DVS128Gesture,conv2/Convolution,30707200,30707200,256,475232256,31406948352,16777216,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,32,DVS128Gesture,conv2/Convolution,30711296,30711296,256,475232256,31406948352,33554432,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,64,DVS128Gesture,conv2/Convolution,30719488,30719488,256,475232256,31406948352,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,128,DVS128Gesture,conv2/Convolution,30735872,30735872,256,475232256,31406948352,134217728,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,256,DVS128Gesture,conv2/Convolution,30768640,30768640,256,475232256,31406948352,268435456,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
128,512,DVS128Gesture,conv2/Convolution,30834176,30834176,256,475232256,31406948352,536870912,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,1,DVS128Gesture,conv2/Convolution,491297796,491297796,4092,475232256,1.00404E+12,33521664,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,2,DVS128Gesture,conv2/Convolution,245771008,245771008,2047,475232256,5.02266E+11,33538048,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,4,DVS128Gesture,conv2/Convolution,122947584,122947584,1024,475232256,2.51256E+11,33554432,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,8,DVS128Gesture,conv2/Convolution,61475840,61475840,512,475232256,1.25628E+11,33554432,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,16,DVS128Gesture,conv2/Convolution,30739968,30739968,256,475232256,62813896704,33554432,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,32,DVS128Gesture,conv2/Convolution,30744064,30744064,256,475232256,62813896704,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,64,DVS128Gesture,conv2/Convolution,30752256,30752256,256,475232256,62813896704,134217728,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,128,DVS128Gesture,conv2/Convolution,30768640,30768640,256,475232256,62813896704,268435456,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,256,DVS128Gesture,conv2/Convolution,30801408,30801408,256,475232256,62813896704,536870912,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
256,512,DVS128Gesture,conv2/Convolution,30866944,30866944,256,475232256,62813896704,1073741824,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,1,DVS128Gesture,conv2/Convolution,492345348,492345348,4092,475232256,2.00808E+12,67043328,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,2,DVS128Gesture,conv2/Convolution,246295040,246295040,2047,475232256,1.00453E+12,67076096,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,4,DVS128Gesture,conv2/Convolution,123209728,123209728,1024,475232256,5.02511E+11,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,8,DVS128Gesture,conv2/Convolution,61606912,61606912,512,475232256,2.51256E+11,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,16,DVS128Gesture,conv2/Convolution,30805504,30805504,256,475232256,1.25628E+11,67108864,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,32,DVS128Gesture,conv2/Convolution,30809600,30809600,256,475232256,1.25628E+11,134217728,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,64,DVS128Gesture,conv2/Convolution,30817792,30817792,256,475232256,1.25628E+11,268435456,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,128,DVS128Gesture,conv2/Convolution,30834176,30834176,256,475232256,1.25628E+11,536870912,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,256,DVS128Gesture,conv2/Convolution,30866944,30866944,256,475232256,1.25628E+11,1073741824,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
512,512,DVS128Gesture,conv2/Convolution,30932480,30932480,256,475232256,1.25628E+11,2147483648,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,1,DVS128Gesture,conv3/Convolution,7464960,7464960,104,5354496,59719680,3328,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,2,DVS128Gesture,conv3/Convolution,4193341,4193341,61,5354496,33546240,3904,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,4,DVS128Gesture,conv3/Convolution,2562171,2562171,41,5354496,20496384,5248,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,8,DVS128Gesture,conv3/Convolution,1861863,1861863,33,5354496,14893056,8448,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,16,DVS128Gesture,conv3/Convolution,1751520,1751520,32,5354496,14008320,16384,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,32,DVS128Gesture,conv3/Convolution,1752032,1752032,32,5354496,14008320,32768,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,64,DVS128Gesture,conv3/Convolution,1753056,1753056,32,5354496,14008320,65536,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,128,DVS128Gesture,conv3/Convolution,1755104,1755104,32,5354496,14008320,131072,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,256,DVS128Gesture,conv3/Convolution,1759200,1759200,32,5354496,14008320,262144,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
1,512,DVS128Gesture,conv3/Convolution,1767392,1767392,32,5354496,14008320,524288,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,1,DVS128Gesture,conv3/Convolution,19187943,19187943,231,14404608,307003392,14784,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,2,DVS128Gesture,conv3/Convolution,10285320,10285320,132,14404608,164560896,16896,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,4,DVS128Gesture,conv3/Convolution,6092112,6092112,84,14404608,97468416,21504,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,8,DVS128Gesture,conv3/Convolution,3898864,3898864,62,14404608,62373888,31744,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,16,DVS128Gesture,conv3/Convolution,3217280,3217280,56,14404608,51462144,57344,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,32,DVS128Gesture,conv3/Convolution,3218176,3218176,56,14404608,51462144,114688,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,64,DVS128Gesture,conv3/Convolution,3219968,3219968,56,14404608,51462144,229376,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,128,DVS128Gesture,conv3/Convolution,3223552,3223552,56,14404608,51462144,458752,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,256,DVS128Gesture,conv3/Convolution,3230720,3230720,56,14404608,51462144,917504,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
2,512,DVS128Gesture,conv3/Convolution,3245056,3245056,56,14404608,51462144,1835008,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,1,DVS128Gesture,conv3/Convolution,63269613,63269613,591,51148800,2024570880,75648,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,2,DVS128Gesture,conv3/Convolution,32764116,32764116,309,51148800,1048412160,79104,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,4,DVS128Gesture,conv3/Convolution,17963016,17963016,172,51148800,574783488,88064,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,8,DVS128Gesture,conv3/Convolution,10267634,10267634,101,51148800,328531968,103424,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,16,DVS128Gesture,conv3/Convolution,5936256,5936256,64,51148800,189923328,131072,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,32,DVS128Gesture,conv3/Convolution,5937280,5937280,64,51148800,189923328,262144,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,64,DVS128Gesture,conv3/Convolution,5939328,5939328,64,51148800,189923328,524288,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,128,DVS128Gesture,conv3/Convolution,5943424,5943424,64,51148800,189923328,1048576,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,256,DVS128Gesture,conv3/Convolution,5951616,5951616,64,51148800,189923328,2097152,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
4,512,DVS128Gesture,conv3/Convolution,5968000,5968000,64,51148800,189923328,4194304,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,1,DVS128Gesture,conv3/Convolution,74479207,74479207,673,61332480,4766367744,172288,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,2,DVS128Gesture,conv3/Convolution,38645496,38645496,351,61332480,2473132032,179712,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,4,DVS128Gesture,conv3/Convolution,20562786,20562786,189,61332480,1315897344,193536,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,8,DVS128Gesture,conv3/Convolution,11309516,11309516,106,61332480,723714048,217088,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,16,DVS128Gesture,conv3/Convolution,6360448,6360448,64,61332480,406978560,262144,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,32,DVS128Gesture,conv3/Convolution,6361472,6361472,64,61332480,406978560,524288,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,64,DVS128Gesture,conv3/Convolution,6363520,6363520,64,61332480,406978560,1048576,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,128,DVS128Gesture,conv3/Convolution,6367616,6367616,64,61332480,406978560,2097152,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,256,DVS128Gesture,conv3/Convolution,6375808,6375808,64,61332480,406978560,4194304,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
8,512,DVS128Gesture,conv3/Convolution,6392192,6392192,64,61332480,406978560,8388608,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,1,DVS128Gesture,conv3/Convolution,107426175,107426175,913,96473088,13748797440,467456,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,2,DVS128Gesture,conv3/Convolution,54778144,54778144,466,96473088,7010648064,477184,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,4,DVS128Gesture,conv3/Convolution,28030158,28030158,239,96473088,3587309568,489472,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,8,DVS128Gesture,conv3/Convolution,14204540,14204540,122,96473088,1817837568,499712,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,16,DVS128Gesture,conv3/Convolution,7291776,7291776,64,96473088,933101568,524288,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,32,DVS128Gesture,conv3/Convolution,7292800,7292800,64,96473088,933101568,1048576,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
16,64,DVS128Gesture,conv3/Convolution,7294848,7294848,64,96473088,933101568,2097152,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (2, 64), 'OC/oc': (4, 32)}"
