N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Timesteps,in_sparsity_util,out_sparsity_util,best_tiling,TW,Speed,best_order
16,2,8,8,CIFAR10SNN,fc5/MatMul,256137,57,512000,5120,10,170,51200,51200,56330,10,1024,65536,65536,131072,100,0.0,0.8369230769230769,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 10)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,DVS128Gesture,conv0/Convolution,119013455,79,1887436800,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.9608177038339468,"{'B/b': (1, 100), 'OW/ow': (32, 4), 'OH/oh': (32, 4), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,DVS128Gesture,conv1/Convolution,1887699428,484,30198988800,1179648,524288,1048576,30198988800,117964800,119668736,524288,1024,65536,65536,131072,100,0.0,0.9522491357265375,"{'B/b': (1, 100), 'OW/ow': (16, 4), 'OH/oh': (16, 4), 'IC/ic': (1, 128), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,DVS128Gesture,conv2/Convolution,471925460,724,7549747200,1179648,131072,262144,7549747200,29491200,30801920,131072,1024,65536,65536,131072,100,0.0,0.8379847208658854,"{'B/b': (1, 100), 'OW/ow': (8, 4), 'OH/oh': (8, 4), 'IC/ic': (1, 128), 'OC/oc': (64, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,DVS128Gesture,conv3/Convolution,117981716,532,1887436800,1179648,32768,65536,1887436800,7372800,8585216,32768,1024,65536,65536,131072,100,0.0,0.8815777118389423,"{'B/b': (1, 100), 'OW/ow': (4, 4), 'OH/oh': (4, 4), 'IC/ic': (1, 128), 'OC/oc': (64, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,DVS128Gesture,conv4/Convolution,29495780,484,471859200,1179648,8192,16384,471859200,1843200,3031040,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (1, 128), 'OC/oc': (64, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,DVS128Gesture,fc5/MatMul,3280974,78,6553600,65536,512,8704,12800,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (1, 512)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,DVS128Gesture,fc6/MatMul,307353,57,563200,5632,11,203,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv1/Convolution,361468755,851,5780275200,294912,200704,602112,5780275200,180633600,181129216,200704,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (2, 32), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv2/Convolution,361368178,626,5780275200,294912,200704,401408,5780275200,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.4435433428178964,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (1, 64), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv3/Convolution,361368178,626,5780275200,294912,200704,401408,5780275200,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.5953075941915227,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (1, 64), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv4/Convolution,361368178,626,5780275200,294912,200704,401408,5780275200,45158400,45654016,200704,1024,65536,65536,131072,100,0.0,0.41383407329277866,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (1, 64), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv5/Convolution,722735352,248,11560550400,589824,401408,802816,11560550400,45158400,46149632,401408,1024,65536,65536,131072,100,0.0,0.69461112269427,"{'B/b': (1, 100), 'OW/ow': (14, 4), 'OH/oh': (14, 4), 'IC/ic': (1, 64), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,ImageNetSNN,conv6/Convolution,361318040,664,5780275200,1179648,100352,200704,5780275200,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.7003915448390895,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (1, 128), 'OC/oc': (64, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv7/Convolution,361318040,664,5780275200,1179648,100352,200704,5780275200,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.7393773915816326,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (1, 128), 'OC/oc': (64, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv8/Convolution,361318040,664,5780275200,1179648,100352,200704,5780275200,22579200,23859200,100352,1024,65536,65536,131072,100,0.0,0.605221926510989,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (1, 128), 'OC/oc': (64, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv9/Convolution,722635612,860,11560550400,2359296,200704,401408,11560550400,22579200,25139200,200704,1024,65536,65536,131072,100,0.0,0.7407050260007849,"{'B/b': (1, 100), 'OW/ow': (7, 4), 'OH/oh': (7, 4), 'IC/ic': (1, 128), 'OC/oc': (128, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
16,2,8,8,ImageNetSNN,conv10/Convolution,383812085,501,471859200,4718592,50176,902144,5780275200,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6952588427197802,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (128, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,ImageNetSNN,conv11/Convolution,383812085,501,471859200,4718592,50176,902144,5780275200,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.7896282010400314,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (128, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,ImageNetSNN,conv12/Convolution,383812085,501,471859200,4718592,50176,902144,5780275200,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6520585998822606,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (128, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,ImageNetSNN,conv13/Convolution,767623767,599,943718400,9437184,100352,1804288,11560550400,6553600,16091136,100352,1024,65536,65536,131072,100,0.0,0.8199782917974883,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,ImageNetSNN,conv14/Convolution,471925268,532,7549747200,18874368,32768,163840,7549747200,7372800,26279936,32768,1024,65536,65536,131072,100,0.0,0.7967002305729984,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (4, 128), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,ImageNetSNN,conv15/Convolution,471925268,532,7549747200,18874368,32768,163840,7549747200,7372800,26279936,32768,1024,65536,65536,131072,100,0.0,0.835275215855573,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (4, 128), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
16,2,8,8,ImageNetSNN,conv16/Convolution,471925268,532,7549747200,18874368,32768,163840,7549747200,7372800,26279936,32768,1024,65536,65536,131072,100,0.07692307233810425,0.7710305877158556,"{'B/b': (1, 100), 'OW/ow': (2, 4), 'OH/oh': (2, 4), 'IC/ic': (4, 128), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,CIFAR10SNN,conv0/Convolution,60031171,195,471859200,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.686663921062763,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,CIFAR10SNN,conv1/Convolution,3779068285,381,30198988800,1179648,2097152,10485760,120795955200,327680000,330956800,2097152,1024,65536,65536,131072,100,0.0,0.6732940673828125,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,CIFAR10SNN,conv2/Convolution,944767309,333,7549747200,1179648,524288,2621440,30198988800,81920000,83623936,524288,1024,65536,65536,131072,100,0.0,0.8752893301156851,"{'B/b': (1, 100), 'OW/ow': (8, 8), 'OH/oh': (8, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,CIFAR10SNN,conv3/Convolution,944767309,333,7549747200,1179648,524288,2621440,30198988800,81920000,83623936,524288,1024,65536,65536,131072,100,0.0,0.8919536884014423,"{'B/b': (1, 100), 'OW/ow': (8, 8), 'OH/oh': (8, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,CIFAR10SNN,fc4/MatMul,3355705754,410,6710886400,67108864,512,524800,3355443200,13107200,80216576,512,1024,65536,65536,131072,100,0.0,0.9260817307692307,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (32, 4096), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,CIFAR10SNN,fc5/MatMul,256217,57,512000,5120,10,330,51200,51200,56330,10,1024,65536,65536,131072,100,0.0,0.8369230769230769,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 10)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,DVS128Gesture,conv0/Convolution,60031171,195,471859200,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.9608177038339468,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,DVS128Gesture,conv1/Convolution,944767309,333,7549747200,1179648,524288,2621440,30198988800,81920000,83623936,524288,1024,65536,65536,131072,100,0.0,0.9522491357265375,"{'B/b': (1, 100), 'OW/ow': (8, 8), 'OH/oh': (8, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,DVS128Gesture,conv2/Convolution,236192317,573,1887436800,1179648,131072,655360,7549747200,20480000,21790720,131072,1024,65536,65536,131072,100,0.0,0.8379847208658854,"{'B/b': (1, 100), 'OW/ow': (4, 8), 'OH/oh': (4, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,DVS128Gesture,conv3/Convolution,59048317,381,471859200,1179648,32768,163840,1887436800,5120000,6332416,32768,1024,65536,65536,131072,100,0.0,0.8815777118389423,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,DVS128Gesture,conv4/Convolution,14762317,333,117964800,1179648,8192,40960,471859200,1280000,2467840,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (1, 8), 'OH/oh': (1, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,DVS128Gesture,fc5/MatMul,3285070,78,6553600,65536,512,16896,12800,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (1, 512)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,DVS128Gesture,fc6/MatMul,307449,57,563200,5632,11,395,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv1/Convolution,181437267,851,1445068800,294912,200704,1806336,5780275200,180633600,181129216,200704,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (8, 8), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv2/Convolution,180835018,714,1445068800,294912,200704,602112,5780275200,31360000,31855616,200704,1024,65536,65536,131072,100,0.0,0.4435433428178964,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv3/Convolution,180835018,714,1445068800,294912,200704,602112,5780275200,31360000,31855616,200704,1024,65536,65536,131072,100,0.0,0.5953075941915227,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv4/Convolution,180835018,714,1445068800,294912,200704,602112,5780275200,31360000,31855616,200704,1024,65536,65536,131072,100,0.0,0.41383407329277866,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv5/Convolution,361668939,331,2890137600,589824,401408,1204224,11560550400,31360000,32351232,401408,1024,65536,65536,131072,100,0.0,0.69461112269427,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (2, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,ImageNetSNN,conv6/Convolution,185958957,557,117964800,1179648,100352,3377152,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.7003915448390895,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv7/Convolution,185958957,557,117964800,1179648,100352,3377152,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.7393773915816326,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv8/Convolution,185958957,557,117964800,1179648,100352,3377152,361267200,11520000,12800000,100352,1024,65536,65536,131072,100,0.0,0.605221926510989,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (4, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv9/Convolution,371917553,753,235929600,2359296,200704,6754304,722534400,11520000,14080000,200704,1024,65536,65536,131072,100,0.0,0.7407050260007849,"{'B/b': (1, 100), 'OW/ow': (1, 28), 'OH/oh': (1, 28), 'IC/ic': (32, 4), 'OC/oc': (8, 32)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
32,2,8,8,ImageNetSNN,conv10/Convolution,206897653,501,471859200,4718592,50176,967680,5780275200,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6952588427197802,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (128, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,ImageNetSNN,conv11/Convolution,206897653,501,471859200,4718592,50176,967680,5780275200,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.7896282010400314,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (128, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,ImageNetSNN,conv12/Convolution,206897653,501,471859200,4718592,50176,967680,5780275200,6553600,11322368,50176,1024,65536,65536,131072,100,0.0,0.6520585998822606,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (128, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,ImageNetSNN,conv13/Convolution,413794903,599,943718400,9437184,100352,1935360,11560550400,6553600,16091136,100352,1024,65536,65536,131072,100,0.0,0.8199782917974883,"{'B/b': (1, 100), 'OW/ow': (1, 14), 'OH/oh': (1, 14), 'IC/ic': (16, 16), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,ImageNetSNN,conv14/Convolution,236061237,565,1887436800,18874368,25088,287232,5780275200,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.7967002305729984,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,ImageNetSNN,conv15/Convolution,236061237,565,1887436800,18874368,25088,287232,5780275200,4147200,23046656,25088,1024,65536,65536,131072,100,0.0,0.835275215855573,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
32,2,8,8,ImageNetSNN,conv16/Convolution,236061237,565,1887436800,18874368,25088,287232,5780275200,4147200,23046656,25088,1024,65536,65536,131072,100,0.07692307233810425,0.7710305877158556,"{'B/b': (1, 100), 'OW/ow': (1, 7), 'OH/oh': (1, 7), 'IC/ic': (8, 64), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,CIFAR10SNN,conv0/Convolution,30539971,195,471859200,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.686663921062763,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,CIFAR10SNN,conv1/Convolution,1891631485,381,30198988800,1179648,2097152,10485760,120795955200,327680000,330956800,2097152,1024,65536,65536,131072,100,0.0,0.6732940673828125,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,CIFAR10SNN,conv2/Convolution,472908109,333,7549747200,1179648,524288,2621440,30198988800,81920000,83623936,524288,1024,65536,65536,131072,100,0.0,0.8752893301156851,"{'B/b': (1, 100), 'OW/ow': (8, 8), 'OH/oh': (8, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,CIFAR10SNN,conv3/Convolution,472908109,333,7549747200,1179648,524288,2621440,30198988800,81920000,83623936,524288,1024,65536,65536,131072,100,0.0,0.8919536884014423,"{'B/b': (1, 100), 'OW/ow': (8, 8), 'OH/oh': (8, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,CIFAR10SNN,fc4/MatMul,3355967898,410,6710886400,67108864,512,1049088,3355443200,13107200,80216576,512,1024,65536,65536,131072,100,0.0,0.9260817307692307,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (32, 4096), 'OC/oc': (256, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,CIFAR10SNN,fc5/MatMul,256377,57,512000,5120,10,650,51200,51200,56330,10,1024,65536,65536,131072,100,0.0,0.8369230769230769,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 10)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,2,8,8,DVS128Gesture,conv0/Convolution,30539971,195,471859200,18432,2097152,4194304,117964800,29491200,31606784,2097152,1024,65536,65536,131072,100,0.0,0.9608177038339468,"{'B/b': (1, 100), 'OW/ow': (16, 8), 'OH/oh': (16, 8), 'IC/ic': (1, 2), 'OC/oc': (4, 32)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,DVS128Gesture,conv1/Convolution,472908109,333,7549747200,1179648,524288,2621440,30198988800,81920000,83623936,524288,1024,65536,65536,131072,100,0.0,0.9522491357265375,"{'B/b': (1, 100), 'OW/ow': (8, 8), 'OH/oh': (8, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,DVS128Gesture,conv2/Convolution,118227517,573,1887436800,1179648,131072,655360,7549747200,20480000,21790720,131072,1024,65536,65536,131072,100,0.0,0.8379847208658854,"{'B/b': (1, 100), 'OW/ow': (4, 8), 'OH/oh': (4, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,DVS128Gesture,conv3/Convolution,29557117,381,471859200,1179648,32768,163840,1887436800,5120000,6332416,32768,1024,65536,65536,131072,100,0.0,0.8815777118389423,"{'B/b': (1, 100), 'OW/ow': (2, 8), 'OH/oh': (2, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,DVS128Gesture,conv4/Convolution,7389517,333,117964800,1179648,8192,40960,471859200,1280000,2467840,8192,1024,65536,65536,131072,100,0.0,0.8369265825320513,"{'B/b': (1, 100), 'OW/ow': (1, 8), 'OH/oh': (1, 8), 'IC/ic': (4, 32), 'OC/oc': (64, 2)}",8,False,"('IC/ic', 'OC/oc', 'B/b', 'OW/ow', 'OH/oh')"
64,2,8,8,DVS128Gesture,fc5/MatMul,3293262,78,6553600,65536,512,33280,12800,12800,78848,512,1024,65536,65536,131072,100,0.0,0.7122395833333333,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 128), 'OC/oc': (1, 512)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,2,8,8,DVS128Gesture,fc6/MatMul,307641,57,563200,5632,11,779,51200,51200,56843,11,1024,65536,65536,131072,100,0.0,0.779020979020979,"{'B/b': (1, 100), 'OW/ow': (1, 1), 'OH/oh': (1, 1), 'IC/ic': (1, 512), 'OC/oc': (1, 11)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
64,2,8,8,ImageNetSNN,conv1/Convolution,91120467,851,1445068800,294912,200704,1806336,5780275200,180633600,181129216,200704,1024,65536,65536,131072,100,0.0,0.5592464524872449,"{'B/b': (1, 100), 'OW/ow': (7, 8), 'OH/oh': (7, 8), 'IC/ic': (8, 8), 'OC/oc': (32, 2)}",8,False,"('OW/ow', 'OC/oc', 'IC/ic', 'OH/oh', 'B/b')"
